timestamp_s,can_id_hex,dlc,data_hex,signals_json
1780223077.047,0x200,8,EF 64 50 52 41 DA 31 95,fuel=100.00
1780223077.142,0x300,8,02 49 EB 98 2A E3 F6 63,temp=42.00
1780223077.236,0x100,8,00 8F F3 D6 CB AD F8 3D,speed=0.00
1780223077.326,0x200,8,96 64 A9 BD 69 31 8D DF,fuel=100.00
1780223077.418,0x300,8,02 B6 C8 B8 E8 1A EB D1,temp=42.00
1780223077.506,0x100,8,00 0C 8D 12 BE 38 08 00,speed=0.00
1780223077.595,0x200,8,97 64 F5 03 74 B1 34 B0,fuel=100.00
1780223077.688,0x300,8,02 19 6B A0 FD EA 55 41,temp=42.00
1780223077.783,0x100,8,00 65 66 CD 86 59 27 79,speed=0.00
1780223077.892,0x200,8,0C 64 09 A3 58 12 D1 DD,fuel=100.00
1780223078.000,0x300,8,02 11 09 98 A4 E3 F5 83,temp=42.00
1780223078.092,0x100,8,00 76 13 1E 1E E7 2E 5C,speed=0.00
1780223078.144,0x200,8,E9 64 FD D5 38 2A D9 39,fuel=100.00
1780223078.238,0x300,8,02 30 D5 23 3C 90 6B 6B,temp=42.00
1780223078.337,0x100,8,00 4B FC 79 BF 55 3C 43,speed=0.00
1780223078.430,0x200,8,AB 64 1A 96 F4 0D D7 D6,fuel=100.00
1780223078.524,0x300,8,02 52 1D CD 36 0B 1C AF,temp=42.00
1780223078.614,0x100,8,00 97 3F 31 81 DB D7 6D,speed=0.00
1780223078.708,0x200,8,D1 64 97 B3 83 68 17 D2,fuel=100.00
1780223078.836,0x300,8,02 92 31 5E CF A4 31 F9,temp=42.00
1780223078.921,0x100,8,00 2D E0 63 33 32 D9 AA,speed=0.00
1780223078.998,0x200,8,28 64 25 59 D9 32 EC B2,fuel=100.00
1780223079.092,0x300,8,02 20 66 D9 56 0B F8 9E,temp=42.00
1780223079.184,0x100,8,00 F5 0F E8 5D 2A 42 35,speed=0.00
1780223079.275,0x200,8,C2 64 7C FD E2 B5 DA 34,fuel=100.00
1780223079.368,0x300,8,02 24 B8 DB 9C E7 EA C0,temp=42.00
1780223079.461,0x100,8,00 BE 57 50 CA 8E 7F 26,speed=0.00
1780223079.585,0x200,8,E5 64 2D F8 A3 BD 9B 97,fuel=100.00
1780223079.668,0x300,8,02 85 63 55 58 8D 95 F8,temp=42.00
1780223079.757,0x100,8,00 69 B3 CB D8 58 D9 01,speed=0.00
1780223079.850,0x200,8,92 64 BF C1 BC 1C 4A 95,fuel=100.00
1780223079.945,0x300,8,02 C3 C4 9E DE C9 3D 1C,temp=42.00
1780223080.038,0x100,8,00 27 43 82 E4 17 8D 01,speed=0.00
1780223080.133,0x200,8,16 64 1A 6A AA 30 A3 56,fuel=100.00
1780223080.226,0x300,8,02 DF 83 B2 22 D4 E1 03,temp=42.00
1780223080.311,0x100,8,00 6F 29 AA 94 E3 44 56,speed=0.00
1780223080.404,0x200,8,E6 64 82 99 9A 8E 11 E9,fuel=100.00
1780223080.497,0x300,8,02 37 23 FB 6A F3 72 87,temp=42.00
1780223080.590,0x100,8,00 BE BD 81 6F 02 C2 B9,speed=0.00
1780223080.687,0x200,8,FD 64 9D 0D BE 36 18 D4,fuel=100.00
1780223080.781,0x300,8,02 88 3C 9E 65 CA 02 34,temp=42.00
1780223080.874,0x100,8,00 53 A8 5B 96 02 96 B1,speed=0.00
1780223080.968,0x200,8,77 64 4E 63 5C C6 C0 90,fuel=100.00
1780223081.061,0x300,8,02 4E AA B5 E4 BA 48 55,temp=42.00
1780223081.152,0x100,8,00 B5 FD 4D B7 38 E0 DA,speed=0.00
1780223081.245,0x200,8,E3 64 62 46 07 DF 10 37,fuel=100.00
1780223081.340,0x300,8,02 A0 73 EE 24 99 79 44,temp=42.00
1780223081.433,0x100,8,00 C8 72 DE 23 6F B6 A2,speed=0.00
1780223081.522,0x200,8,6D 64 37 23 F2 78 BB 14,fuel=100.00
1780223081.654,0x300,8,02 C7 D2 5D BB BB 20 F1,temp=42.00
1780223081.745,0x100,8,00 BF BD D1 20 38 4E A4,speed=0.00
1780223081.839,0x200,8,6A 64 DD 9C 3B 3C E8 2C,fuel=100.00
1780223081.900,0x300,8,02 6E 58 55 CC FF E8 FF,temp=42.00
1780223081.990,0x100,8,00 01 CD 4B AA 3F DF 07,speed=0.00
1780223082.084,0x200,8,08 64 8A 02 20 FF 1E A6,fuel=100.00
1780223082.220,0x300,8,02 7B 61 04 5C 3B E7 4D,temp=42.00
1780223082.268,0x100,8,00 09 16 AC 11 D6 92 2D,speed=0.00
1780223082.402,0x200,8,61 64 25 AC D5 9F DC AD,fuel=100.00
1780223082.494,0x300,8,02 A7 0F 64 D9 77 9A 99,temp=42.00
1780223082.587,0x100,8,00 57 5F 45 B8 D6 5C 51,speed=0.00
1780223082.679,0x200,8,E5 64 79 69 B3 3C E6 BC,fuel=100.00
1780223082.772,0x300,8,02 D0 1C 25 42 AE 3A 61,temp=42.00
1780223082.864,0x100,8,00 1D 5A 36 50 C4 AF C3,speed=0.00
1780223082.958,0x200,8,EC 64 6B 90 8F 9C 0B 42,fuel=100.00
1780223083.053,0x300,8,02 22 92 9A 42 03 4A E5,temp=42.00
1780223083.147,0x100,8,00 6E 31 80 51 EA 3C 0B,speed=0.00
