timestamp_s,can_id_hex,dlc,data_hex,signals_json
1780169202.761,0x200,8,AA 64 75 44 F5 C3 8C 2C,fuel=100.00
1780169202.857,0x300,8,02 F4 87 ED 42 87 7A 5E,temp=42.00
1780169202.948,0x100,8,00 88 06 8B 4D 8D 2C 25,speed=0.00
1780169203.056,0x200,8,67 64 89 F9 80 C1 B0 89,fuel=100.00
1780169203.149,0x300,8,02 69 4B D9 08 09 96 BA,temp=42.00
1780169203.241,0x100,8,00 90 AA 46 36 07 27 2E,speed=0.00
1780169203.335,0x200,8,7B 64 B5 BD 2E D9 15 23,fuel=100.00
1780169203.429,0x300,8,02 59 0A C9 AA C1 D7 03,temp=42.00
1780169203.490,0x100,8,00 B3 6B 22 7E C3 BC E4,speed=0.00
1780169203.615,0x200,8,EF 64 82 E9 0D 38 4E 00,fuel=100.00
1780169203.707,0x300,8,02 03 BF 81 F0 BD 5A 01,temp=42.00
1780169203.799,0x100,8,00 EA 6C 07 54 79 D4 6D,speed=0.00
1780169203.893,0x200,8,A7 64 63 B1 FD 2D 13 32,fuel=100.00
1780169204.000,0x300,8,02 0C 76 31 E6 C2 15 32,temp=42.00
1780169204.094,0x100,8,00 48 7D 79 0B 0F 68 8B,speed=0.00
1780169204.188,0x200,8,AE 64 87 50 9F 21 49 63,fuel=100.00
1780169204.250,0x300,8,02 A5 58 51 43 DD B9 10,temp=42.00
1780169204.342,0x100,8,00 E0 95 D4 F5 41 FA E1,speed=0.00
1780169204.434,0x200,8,61 64 FA A8 09 07 5B D1,fuel=100.00
1780169204.528,0x300,8,02 BE 15 BE D3 43 FF 9D,temp=42.00
1780169204.622,0x100,8,00 57 D3 4A 43 67 14 51,speed=0.00
1780169204.731,0x200,8,9B 64 99 EC 6E 70 73 80,fuel=100.00
1780169204.857,0x300,8,02 74 70 34 8A D2 75 96,temp=42.00
1780169204.905,0x100,8,00 EA 4B 3D 1F 52 4E 51,speed=0.00
1780169205.014,0x200,8,18 64 95 2C 96 B9 EB F8,fuel=100.00
1780169205.109,0x300,8,02 6B 33 E9 5D BF D0 1E,temp=42.00
1780169205.204,0x100,8,00 FA B1 67 D8 14 A3 50,speed=0.00
1780169205.297,0x200,8,00 64 E6 5E 37 63 BE D8,fuel=100.00
1780169205.391,0x300,8,02 99 E2 2F 05 EF 4F 28,temp=42.00
1780169205.482,0x100,8,00 8F C3 67 1A 4D E0 F2,speed=0.00
1780169205.576,0x200,8,88 64 B3 5E 86 73 2C 77,fuel=100.00
1780169205.669,0x300,8,02 6E A0 50 16 67 71 15,temp=42.00
1780169205.763,0x100,8,00 5B 9D 12 74 1E 42 28,speed=0.00
1780169205.854,0x200,8,51 64 EC 96 06 30 8D 61,fuel=100.00
1780169205.963,0x300,8,02 D9 4C 07 54 6A 9F 89,temp=42.00
1780169206.054,0x100,8,00 E6 BC 55 47 5C F6 4F,speed=0.00
1780169206.148,0x200,8,9F 64 14 4A CA 18 01 CD,fuel=100.00
1780169206.242,0x300,8,02 EF 1E 26 9F D4 7B CC,temp=42.00
1780169206.336,0x100,8,00 8A 54 FC 46 DE 47 E5,speed=0.00
1780169206.429,0x200,8,85 64 A4 72 B7 E5 57 0A,fuel=100.00
1780169206.521,0x300,8,02 5E DC B0 B4 60 98 97,temp=42.00
1780169206.583,0x100,8,00 38 18 33 E0 78 14 9E,speed=0.00
1780169206.690,0x200,8,8D 64 7D F9 43 AE CF 02,fuel=100.00
1780169206.784,0x300,8,02 59 E8 B1 71 13 02 B3,temp=42.00
1780169206.877,0x100,8,00 9F 0F 9A 03 35 C4 C4,speed=0.00
1780169206.970,0x200,8,35 64 91 21 ED 1B 89 A1,fuel=100.00
1780169207.063,0x300,8,02 3B D3 BF 9A 26 BB 76,temp=42.00
1780169207.156,0x100,8,00 7C 73 41 EF 32 B9 B6,speed=0.00
1780169207.249,0x200,8,01 64 99 C1 18 CC A6 E6,fuel=100.00
1780169207.341,0x300,8,02 1D 9C 4B CB B2 C2 F9,temp=42.00
1780169207.436,0x100,8,00 F7 09 28 50 3F CF 28,speed=0.00
1780169207.529,0x200,8,D0 64 AD 77 F4 EA 17 48,fuel=100.00
1780169207.622,0x300,8,02 D2 D1 2D 5C 1E 12 F4,temp=42.00
1780169207.715,0x100,8,00 13 7C D6 26 77 8F 1C,speed=0.00
1780169207.809,0x200,8,88 64 A5 62 A0 19 32 B3,fuel=100.00
1780169207.905,0x300,8,02 36 B5 42 F2 E4 3E 4A,temp=42.00
1780169207.997,0x100,8,00 64 77 F5 FD 37 8A F0,speed=0.00
1780169208.091,0x200,8,15 64 C3 E3 04 83 85 5F,fuel=100.00
1780169208.182,0x300,8,02 C8 78 4E A4 40 DC B8,temp=42.00
1780169208.275,0x100,8,00 93 36 DE 98 91 B7 F1,speed=0.00
1780169208.368,0x200,8,E6 64 C0 11 E9 52 7E EE,fuel=100.00
1780169208.463,0x300,8,02 27 37 71 94 27 F6 49,temp=42.00
