timestamp_s,can_id_hex,dlc,data_hex,signals_json
1780216708.524,0x300,8,02 98 86 3C D7 FD 6A 3C,temp=42.00
1780216708.602,0x100,8,00 CF 84 3D 14 9C E1 2C,speed=0.00
1780216708.725,0x200,8,9A 64 DF D3 46 0D F5 DF,fuel=100.00
1780216708.790,0x300,8,02 6A 68 80 8B 7D 8C 2B,temp=42.00
1780216708.946,0x100,8,00 83 30 E6 00 72 D5 BB,speed=0.00
1780216709.010,0x200,8,15 64 3B FE 70 B0 B7 97,fuel=100.00
1780216709.089,0x300,8,02 D2 A8 0A F0 AF FA 26,temp=42.00
1780216709.225,0x100,8,00 B7 10 F8 34 3A F5 71,speed=0.00
1780216709.287,0x200,8,E3 64 13 15 2C 00 26 6B,fuel=100.00
1780216709.413,0x300,8,02 C8 FB AE 61 92 48 6D,temp=42.00
1780216709.484,0x100,8,00 4A 21 2B 5C 6F 09 66,speed=0.00
1780216709.557,0x200,8,4A 64 79 AB EF 89 98 DC,fuel=100.00
1780216709.634,0x300,8,02 FC 64 27 DF 25 83 EF,temp=42.00
1780216709.759,0x100,8,00 04 25 D3 7A 8F 51 96,speed=0.00
1780216709.822,0x200,8,8D 64 F3 44 75 76 A0 AE,fuel=100.00
1780216709.944,0x300,8,02 AE 8B 59 27 EF EA B1,temp=42.00
1780216710.070,0x100,8,00 10 75 57 E2 20 0D 6D,speed=0.00
1780216710.147,0x200,8,68 64 32 3A 46 A1 AB 7D,fuel=100.00
1780216710.210,0x300,8,02 7E D9 4A 73 44 79 FB,temp=42.00
1780216710.335,0x100,8,00 09 8C 40 48 76 9C 9D,speed=0.00
1780216710.412,0x200,8,64 64 15 C5 6D 2D A6 45,fuel=100.00
1780216710.478,0x300,8,02 C5 95 3F 52 35 D6 C6,temp=42.00
1780216710.615,0x100,8,00 6E 4F FC FD 1D F2 F4,speed=0.00
1780216710.677,0x200,8,D2 64 3B 93 86 12 01 33,fuel=100.00
1780216710.803,0x300,8,02 C5 06 C3 F0 34 47 56,temp=42.00
1780216710.883,0x100,8,00 60 36 CC 75 2E 03 51,speed=0.00
1780216710.959,0x200,8,17 64 4B F1 75 E2 16 38,fuel=100.00
1780216711.038,0x300,8,02 77 BB 9D F0 46 61 9F,temp=42.00
1780216711.191,0x100,8,00 40 3C A5 32 BF 69 E3,speed=0.00
1780216711.253,0x200,8,09 64 BE 27 0B 4E AF 41,fuel=100.00
1780216711.315,0x300,8,02 69 AA 3A 57 CB A5 AE,temp=42.00
1780216711.439,0x100,8,00 A6 98 E5 ED 62 F0 92,speed=0.00
1780216711.560,0x200,8,19 64 E8 77 09 EF A0 04,fuel=100.00
1780216711.638,0x300,8,02 4D C5 B9 31 77 15 B4,temp=42.00
1780216711.701,0x100,8,00 6C 20 26 F9 3F E3 10,speed=0.00
1780216711.826,0x200,8,D1 64 9E 47 25 7F B3 B8,fuel=100.00
1780216711.890,0x300,8,02 96 40 B3 08 72 17 7F,temp=42.00
1780216712.031,0x100,8,00 6B 65 E9 E5 80 06 31,speed=0.00
1780216712.108,0x200,8,6B 64 5A 83 EB 2B 15 46,fuel=100.00
1780216712.170,0x300,8,02 12 91 25 B1 AE 24 34,temp=42.00
1780216712.294,0x100,8,00 B2 94 C0 06 97 CA 11,speed=0.00
1780216712.356,0x200,8,7D 64 53 50 69 6C 7D 28,fuel=100.00
1780216712.467,0x300,8,02 F8 90 8D 25 A7 FC C4,temp=42.00
1780216712.548,0x100,8,00 DF EF A3 1C F7 5A 90,speed=0.00
1780216712.702,0x200,8,87 64 5B 01 F9 E9 0E 2D,fuel=100.00
1780216712.785,0x300,8,02 E6 27 A3 A0 9E FA 62,temp=42.00
1780216712.844,0x100,8,00 06 60 53 DD 84 8F E1,speed=0.00
1780216712.970,0x200,8,8D 64 B7 4F F9 61 23 CA,fuel=100.00
1780216713.035,0x300,8,02 08 E1 8B 28 AC 46 D4,temp=42.00
1780216713.112,0x100,8,00 3E A7 8A 9A D4 9B 80,speed=0.00
1780216713.222,0x200,8,C9 64 41 DB 8C D4 69 D2,fuel=100.00
1780216713.307,0x300,8,02 22 4A 60 61 71 D6 84,temp=42.00
1780216713.462,0x100,8,00 86 DB 80 11 93 C8 6A,speed=0.00
1780216713.525,0x200,8,CF 64 0C 97 2C EC F4 03,fuel=100.00
1780216713.587,0x300,8,02 22 00 75 97 F7 A0 D0,temp=42.00
1780216713.710,0x100,8,00 75 AC 00 F7 5A 80 EC,speed=0.00
1780216713.785,0x200,8,13 64 0C 57 F1 94 FB 4B,fuel=100.00
1780216713.901,0x300,8,02 20 5B B1 3F 31 36 36,temp=42.00
1780216713.977,0x100,8,00 1B 6E 73 D3 5C 5A EB,speed=0.00
1780216714.054,0x200,8,AA 64 62 A0 CD 55 30 8A,fuel=100.00
1780216714.194,0x300,8,02 42 A6 A6 9E 66 D3 4C,temp=42.00
1780216714.259,0x100,8,00 43 32 C1 14 72 37 26,speed=0.00
1780216714.365,0x200,8,0C 64 A5 27 7E B6 29 9C,fuel=100.00
1780216714.428,0x300,8,02 9E 10 E6 25 7A F0 C1,temp=42.00
1780216714.552,0x100,8,00 79 C3 A3 6A B9 C1 61,speed=0.00
1780216714.630,0x200,8,AA 64 13 96 DA FE 8A C5,fuel=100.00
1780216714.740,0x300,8,02 D3 95 BA 3E 14 A9 D8,temp=42.00
1780216714.820,0x100,8,00 B7 D5 E6 9E 1B 1C CA,speed=0.00
1780216714.900,0x200,8,F8 64 22 69 66 62 FF 9A,fuel=100.00
1780216715.036,0x300,8,02 59 B7 0F 9C 87 57 03,temp=42.00
1780216715.097,0x100,8,00 10 D6 7A 2F BF 02 67,speed=0.00
1780216715.190,0x200,8,45 64 DE FB 90 22 11 DE,fuel=100.00
1780216715.270,0x300,8,02 6E 17 5D 9E F7 5C 3B,temp=42.00
1780216715.391,0x100,8,00 6A E8 D1 76 CD F4 17,speed=0.00
1780216715.533,0x200,8,A7 64 A6 9B 25 6A FE 56,fuel=100.00
1780216715.594,0x300,8,02 5A AB 65 1B 7B 9A 57,temp=42.00
1780216715.658,0x100,8,00 53 DC A1 39 48 82 D2,speed=0.00
1780216715.797,0x200,8,24 64 5C 67 F5 23 7E 59,fuel=100.00
1780216715.859,0x300,8,02 D3 BE DE DB 2B B8 5B,temp=42.00
1780216715.941,0x100,8,00 66 5B E8 48 51 CA 03,speed=0.00
1780216716.068,0x200,8,CD 64 F8 90 85 C0 B8 87,fuel=100.00
1780216716.130,0x300,8,02 BE 1F 03 DA 81 9B 6F,temp=42.00
1780216716.207,0x100,8,00 13 11 7A DE 94 04 3B,speed=0.00
1780216716.360,0x200,8,FB 64 06 8E 0E 33 43 89,fuel=100.00
1780216716.441,0x300,8,02 A0 0A 8A 89 DF 92 9B,temp=42.00
1780216716.502,0x100,8,00 76 DF F9 83 5A F0 72,speed=0.00
1780216716.627,0x200,8,81 64 C6 7E D3 20 81 57,fuel=100.00
1780216716.704,0x300,8,02 83 80 E4 15 E5 FF 02,temp=42.00
1780216716.769,0x100,8,00 23 69 6F 27 38 56 01,speed=0.00
1780216716.891,0x200,8,95 64 C6 A9 A4 CF 6D 99,fuel=100.00
1780216717.033,0x300,8,02 0D 54 B0 74 7A DF 9A,temp=42.00
1780216717.096,0x100,8,00 B3 AA 25 CF F4 75 AC,speed=0.00
