timestamp_s,can_id_hex,dlc,data_hex,signals_json
1780228244.940,0x100,8,00 E6 24 5E DB F3 E0 2B,speed=0.00
1780228245.001,0x200,8,C2 64 25 17 D5 7F E8 17,fuel=100.00
1780228245.054,0x300,8,02 87 3D D4 3E 58 0E E1,temp=42.00
1780228245.156,0x100,8,00 49 70 5E 17 7D EA 5F,speed=0.00
1780228245.237,0x200,8,33 64 A6 76 55 B4 CA 69,fuel=100.00
1780228245.333,0x300,8,02 E4 A9 26 D5 04 C7 BA,temp=42.00
1780228245.429,0x100,8,00 82 92 E2 E7 EC 69 FF,speed=0.00
1780228245.520,0x200,8,3B 64 26 F9 78 E5 47 27,fuel=100.00
1780228245.615,0x300,8,02 9D C9 37 C3 7E 65 16,temp=42.00
1780228245.705,0x100,8,00 CD C1 BD D2 43 5A C1,speed=0.00
1780228245.801,0x200,8,F1 64 0E 4C 6C 5D E4 16,fuel=100.00
1780228245.893,0x300,8,02 73 D4 DB 7D FB DA 5E,temp=42.00
1780228245.989,0x100,8,00 E1 9E 75 B7 13 1C 44,speed=0.00
1780228246.085,0x200,8,06 64 C3 EB A6 4C 80 8D,fuel=100.00
1780228246.181,0x300,8,02 55 90 C5 CA 5C 59 25,temp=42.00
1780228246.272,0x100,8,00 AE 98 26 98 F4 2A B0,speed=0.00
1780228246.361,0x200,8,FA 64 3E 96 52 27 93 D6,fuel=100.00
1780228246.457,0x300,8,02 66 D1 E4 75 0E 98 C0,temp=42.00
1780228246.549,0x100,8,00 D2 FA EB DE 8E 24 2F,speed=0.00
1780228246.642,0x200,8,D0 64 9D A7 09 1C DF 4E,fuel=100.00
1780228246.737,0x300,8,02 71 C2 3D 43 26 09 69,temp=42.00
1780228246.832,0x100,8,00 4A AB 5E C9 26 E0 04,speed=0.00
1780228246.925,0x200,8,46 64 40 5A 2B 4E A5 33,fuel=100.00
1780228247.019,0x300,8,02 6A 83 ED 5F 54 F4 B4,temp=42.00
1780228247.114,0x100,8,00 6A 06 2C 17 17 56 FC,speed=0.00
1780228247.205,0x200,8,6C 64 11 94 03 70 6F DC,fuel=100.00
1780228247.302,0x300,8,02 B7 A5 79 57 F2 07 29,temp=42.00
1780228247.393,0x100,8,00 17 4D 72 09 CB A4 4D,speed=0.00
1780228247.493,0x200,8,69 64 A4 DA F1 5E 8C 82,fuel=100.00
1780228247.708,0x300,8,02 BD E8 78 84 DB 49 CD,temp=42.00
1780228247.774,0x100,8,00 BF 8C 3B 36 2C 66 94,speed=0.00
1780228247.870,0x200,8,FD 64 EA 63 3C 8A 60 25,fuel=100.00
