timestamp_s,can_id_hex,dlc,data_hex,signals_json
1780204358.196,0x200,8,7D 64 96 AD FA F6 29 93,fuel=100.00
1780204358.305,0x300,8,02 63 4D 97 EB B7 0B AF,temp=42.00
1780204358.391,0x100,8,00 E7 F7 1A 43 87 01 D9,speed=0.00
1780204358.494,0x200,8,4C 64 EA C9 E9 3B 8B D7,fuel=100.00
1780204358.572,0x300,8,02 FC CC 33 BA 0C 7C 2E,temp=42.00
1780204358.667,0x100,8,00 C2 53 1D 91 1E CA F0,speed=0.00
1780204358.753,0x200,8,65 64 F8 EC 41 A4 70 AC,fuel=100.00
1780204358.939,0x300,8,02 61 F5 D6 33 53 A0 B8,temp=42.00
1780204358.954,0x100,8,00 4D 2D CC 2E 11 48 60,speed=0.00
1780204359.042,0x200,8,B6 64 F5 47 FC B3 B8 35,fuel=100.00
1780204359.137,0x300,8,02 ED D2 E3 01 3C D3 ED,temp=42.00
1780204359.225,0x100,8,00 D1 3F D5 36 B0 4C 1A,speed=0.00
1780204359.319,0x200,8,30 64 0C 4D 63 C8 F4 4F,fuel=100.00
1780204359.428,0x300,8,02 34 72 EE 53 F9 FD C6,temp=42.00
1780204359.505,0x100,8,00 3D CF 57 60 BD 77 05,speed=0.00
1780204359.599,0x200,8,35 64 F5 7B 71 E1 D2 D2,fuel=100.00
1780204359.693,0x300,8,02 94 AC 59 E0 55 93 C7,temp=42.00
1780204359.787,0x100,8,00 BC BB A1 D7 94 94 2E,speed=0.00
1780204359.882,0x200,8,2E 64 B6 E4 AD 05 DD 50,fuel=100.00
1780204359.985,0x300,8,02 F8 DD 0F B9 44 8A BC,temp=42.00
1780204360.095,0x100,8,00 8E DB 39 BD 91 AD 81,speed=0.00
1780204360.173,0x200,8,E6 64 D0 EB C3 32 27 DA,fuel=100.00
1780204360.252,0x300,8,02 C4 6B 87 1E 77 51 92,temp=42.00
1780204360.353,0x100,8,00 88 56 43 20 92 7C A8,speed=0.00
1780204360.447,0x200,8,D2 64 68 3F 6A B4 87 FB,fuel=100.00
